,Date,Time,Open,High,Low,Close
423,08/30/2001,00:00,5936.5,5956.0,5773.0,5785.5
424,08/31/2001,00:00,5790.5,5848.5,5752.5,5802.5
425,09/03/2001,00:00,5780.5,5792.0,5681.0,5716.5
426,09/04/2001,00:00,5783.5,5843.5,5650.0,5823.5
427,09/05/2001,00:00,5745.5,5769.5,5640.5,5671.5
428,09/06/2001,00:00,5720.5,5725.5,5462.0,5492.5
429,09/07/2001,00:00,5515.5,5527.5,5320.5,5331.5
430,09/10/2001,00:00,5318.5,5372.5,5140.5,5292.5
431,09/11/2001,00:00,5330.5,5398.5,4728.5,4876.0
432,09/12/2001,00:00,4785.5,5015.5,4758.5,4945.5
433,09/13/2001,00:00,4992.5,5007.5,4885.5,4976.0
434,09/14/2001,00:00,5004.5,5049.5,4731.5,4755.5
435,09/17/2001,00:00,4770.0,4952.0,4592.5,4830.0
436,09/18/2001,00:00,4770.0,4825.5,4729.5,4799.5
437,09/19/2001,00:00,4799.5,4892.5,4621.5,4646.0
438,09/20/2001,00:00,4710.5,4715.0,4378.5,4389.0
439,09/21/2001,00:00,4365.5,4466.5,4176.0,4440.5
440,09/24/2001,00:00,4555.5,4698.5,4508.5,4691.5
441,09/25/2001,00:00,4617.5,4775.5,4589.0,4658.5
442,09/26/2001,00:00,4713.5,4826.5,4670.5,4695.5
443,09/27/2001,00:00,4705.5,4813.5,4688.0,4806.5
444,09/28/2001,00:00,4890.5,4962.5,4882.0,4925.5
445,10/01/2001,00:00,4930.5,4930.5,4819.5,4904.5
446,10/02/2001,00:00,4885.5,4938.0,4795.5,4914.0
447,10/03/2001,00:00,4915.5,5084.0,4819.0,5066.5
448,10/04/2001,00:00,5087.0,5198.5,5052.5,5190.5
449,10/05/2001,00:00,5125.5,5234.5,5083.0,5124.5
450,10/08/2001,00:00,5017.0,5148.5,4968.5,5125.5
451,10/09/2001,00:00,5100.5,5184.0,5072.0,5117.0
452,10/10/2001,00:00,5085.5,5267.5,5061.0,5248.5
453,10/11/2001,00:00,5281.5,5377.5,5256.5,5335.5
454,10/12/2001,00:00,5345.5,5355.5,5219.0,5221.5
455,10/15/2001,00:00,5230.5,5263.5,5135.5,5187.5
456,10/16/2001,00:00,5193.0,5284.5,5149.0,5280.5
457,10/17/2001,00:00,5325.5,5420.5,5243.5,5265.5
458,10/18/2001,00:00,5160.5,5245.5,5147.0,5185.0
459,10/19/2001,00:00,5189.5,5229.5,5077.5,5144.0
460,10/22/2001,00:00,5165.5,5272.5,5112.0,5231.5
461,10/23/2001,00:00,5270.5,5371.5,5265.5,5345.0
462,10/24/2001,00:00,5312.5,5476.5,5288.5,5429.5
463,10/25/2001,00:00,5426.0,5511.0,5286.5,5332.0
464,10/26/2001,00:00,5407.5,5450.0,5357.5,5449.0
465,10/29/2001,00:00,5405.5,5409.5,5293.0,5305.5
466,10/30/2001,00:00,5230.0,5245.0,5108.0,5193.5
467,10/31/2001,00:00,5162.5,5260.5,5085.5,5184.0
468,11/01/2001,00:00,5183.5,5269.5,5107.5,5255.0
469,11/02/2001,00:00,5271.5,5282.5,5193.0,5196.5
470,11/05/2001,00:00,5240.5,5388.5,5235.5,5385.0
471,11/06/2001,00:00,5400.5,5447.5,5340.5,5347.5
472,11/07/2001,00:00,5378.5,5492.5,5302.5,5488.5
473,11/08/2001,00:00,5462.0,5636.5,5460.5,5587.5
474,11/09/2001,00:00,5539.0,5585.5,5513.5,5537.5
475,11/12/2001,00:00,5528.5,5532.0,5275.5,5457.5
476,11/13/2001,00:00,5480.0,5602.5,5469.0,5578.5
477,11/14/2001,00:00,5581.5,5673.0,5562.5,5574.5
478,11/15/2001,00:00,5655.5,5702.0,5590.0,5652.0
479,11/16/2001,00:00,5641.0,5741.5,5613.0,5670.5
480,11/19/2001,00:00,5714.5,5822.0,5691.5,5804.5
481,11/20/2001,00:00,5823.5,5834.5,5608.0,5754.5
482,11/21/2001,00:00,5705.5,5776.5,5666.5,5705.0
483,11/22/2001,00:00,5717.5,5765.5,5701.5,5737.0
484,11/23/2001,00:00,5755.5,5780.5,5649.5,5774.5
